Date/Time,VV_Ka_0,VV_Ka_45,HH_Ka_0,HH_Ka_45,HV_Ka_0,HV_Ka_45,,VV_Ku_0,VV_Ku_45,HH_Ku_0,HH_Ku_45,HV_Ku_0,HV_Ku_45
9/18/2020 3:47,3.731998,-3.463375,3.90964,-4.88870443,-6.75265,-7.96,,1.841207,-5.96741,2.14006,-6.8077322,-11.6938,-11.8035
9/18/2020 4:43,4.324608,-2.546615,4.50225,-4.07226443,-6.2291,-7.29588,,1.957817,-5.80595,2.25667,-6.7006122,-11.5712,-11.6386
9/18/2020 4:53,4.261558,-2.75011731,4.4392,-4.03280943,-6.342901,-7.44412,,3.807747,-5.855054,4.1066,-6.3436842,-11.6061,-11.7104933333
9/18/2020 5:04,4.356628,-2.5788602,4.53427,-3.78709843,-6.24219,-7.322118,,3.684457,-5.821882,3.98331,-6.3209022,-11.59714,-11.6952390476
9/18/2020 5:15,4.240818,-2.40760309,4.41846,-3.69996743,-6.141479,-7.200116,,3.672487,-5.78871,3.97134,-6.3485102,-11.58818,-11.6799847619
9/18/2020 5:26,4.229118,-2.23634598,4.40676,-3.52792643,-6.040768,-7.078114,,3.663567,-5.755538,3.96242,-6.3284882,-11.57922,-11.6647304762
9/18/2020 5:37,4.367438,-2.06508887,4.54508,-3.45236543,-5.940057,-6.956112,,3.696807,-5.722366,3.99566,-6.2845762,-11.57026,-11.6494761905
9/18/2020 5:48,4.407648,-1.89383176,4.58529,-3.26321443,-5.839346,-6.83411,,3.653837,-5.689194,3.95269,-6.2682742,-11.5613,-11.6342219048
9/18/2020 5:59,4.259328,-1.72257465,4.43697,-2.94059343,-5.738635,-6.712108,,3.660177,-5.656022,3.95903,-6.2870222,-11.55234,-11.618967619
9/18/2020 6:10,4.414958,-1.55131754,4.5926,-2.88602243,-5.637924,-6.590106,,3.694967,-5.62285,3.99382,-6.2834402,-11.54338,-11.6037133333
9/18/2020 6:19,4.034748,-3.193755,4.21239,-5.16645443,-6.11893,-7.53001,,2.638187,-6.1487,2.93704,-6.5783222,-12.1795,-12.0391
9/18/2020 7:15,4.002788,-2.938495,4.18043,-4.79705443,-6.23552,-7.42608,,2.805407,-6.0635,3.10426,-6.4438922,-11.8265,-12.0338
9/18/2020 8:11,3.844738,-2.968796,4.02238,-4.79776443,-6.20355,-7.43481,,2.734717,-6.17081,3.03357,-6.5773322,-11.9315,-12.0542
9/18/2020 9:07,4.049498,-2.912422,4.22714,-4.81079443,-6.11286,-7.42783,,2.792827,-6.06726,3.09168,-6.4969822,-11.8537,-12.0596
9/18/2020 10:03,3.897648,-2.9099,4.07529,-4.82373443,-6.11402,-7.41805,,2.598817,-6.14172,2.89767,-6.6004422,-12.2303,-12.0356
9/18/2020 10:59,3.751868,-2.926603,3.92951,-4.76993443,-6.12325,-7.41411,,2.619727,-6.09338,2.91858,-6.4961922,-12.1906,-12.0435
9/18/2020 11:55,3.694368,-3.175254,3.87201,-4.99903443,-6.14894,-7.41225,,2.399207,-6.08079,2.69806,-6.5127222,-11.7624,-12.0361
9/18/2020 12:51,3.517728,-3.189373,3.69537,-5.07898443,-6.15797,-7.45993,,2.431577,-6.00032,2.73043,-6.4573922,-11.7545,-12.0271
9/18/2020 13:47,3.800828,-3.175758,3.97847,-5.11766443,-6.07674,-7.44104,,2.439117,-6.00896,2.73797,-6.4906122,-11.8162,-12.0402
9/18/2020 14:43,3.734268,-3.181955,3.91191,-5.06307443,-6.09085,-7.44854,,2.309927,-6.08891,2.60878,-6.5169122,-12.1804,-12.015
9/18/2020 15:39,3.460428,-3.171577,3.63807,-5.07044443,-6.11156,-7.39612,,2.376067,-6.05233,2.67492,-6.4518622,-12.1854,-12.0269
9/18/2020 16:35,3.757708,-3.196961,3.93535,-5.09933443,-6.06269,-7.38578,,2.419787,-6.07735,2.71864,-6.5972422,-12.0635,-12.0748
9/18/2020 17:31,3.437948,-3.238656,3.61559,-5.05192443,-6.1201,-7.37006,,2.460167,-6.10221,2.75902,-6.6198422,-11.8604,-12.1186
9/18/2020 18:27,3.386668,-3.301375,3.56431,-5.13292443,-6.14887,-7.40451,,2.280897,-6.14506,2.57975,-6.5755822,-12.0659,-12.1271
9/18/2020 19:23,3.467368,-3.337056,3.64501,-5.16674443,-6.16106,-7.4653,,2.128527,-6.20361,2.42738,-6.6835422,-12.1874,-12.1934
9/18/2020 20:19,3.326318,-3.362913,3.50396,-5.20686443,-6.23124,-7.49337,,2.316337,-6.21829,2.61519,-6.7860522,-11.8493,-12.2036
9/18/2020 21:15,3.189548,-3.329284,3.36719,-5.13409443,-6.21703,-7.48397,,2.441537,-6.13052,2.74039,-6.6924722,-12.0515,-12.1579
9/18/2020 22:11,3.119628,-3.065998,3.29727,-4.81042443,-6.19138,-7.41873,,2.585247,-6.1504,2.8841,-6.6433622,-12.0825,-12.0679
9/18/2020 23:07,3.409928,-3.325804,3.58757,-5.11161443,-6.1674,-7.48119,,2.621077,-6.04201,2.91993,-6.5810722,-12.1889,-12.0702
